Date,Time,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,AQI
11/6/2004,04:00:00,0.4,789,2.6,623,1146,53,1407,663,22.0,44.3,1.1553,988.9520841
11/6/2004,05:00:00,0.6,825,4.0,709,1050,74,1491,813,19.3,51.4,1.1364,950.4188568
11/6/2004,06:00:00,1,912,7.0,858,923,69,1608,894,19.8,50.4,1.1525,946.0162949
11/6/2004,07:00:00,4.6,1339,24.8,1425,595,131,2264,1495,20.5,48.2,1.1474,1007.51362
11/6/2004,08:00:00,4.8,1355,28.9,1526,567,134,2397,1658,22.8,42.7,1.1667,1058.674524
11/6/2004,09:00:00,4,1250,21.5,1336,632,148,2104,1506,25.6,35.8,1.1548,1025.008301
11/6/2004,10:00:00,,1105,12.9,1079,788,,1774,1168,30.0,27.5,1.1509,630.9164762
11/6/2004,11:00:00,2,1076,12.2,1055,817,,1734,993,34.4,21.0,1.1248,865.8569306
11/6/2004,12:00:00,2,1096,13.1,1087,801,111,1759,910,35.9,19.6,1.1422,1029.53593
11/6/2004,13:00:00,2,1093,13.3,1094,797,110,1769,912,37.2,18.2,1.1389,1031.483101
11/6/2004,14:00:00,1.9,1027,12.5,1066,837,110,1689,814,37.3,16.6,1.0435,956.0755644
11/6/2004,15:00:00,1.9,1026,13.0,1085,848,116,1654,1341,37.4,14.9,0.9413,875.7872295
11/6/2004,16:00:00,1.9,1015,12.3,1062,877,120,1668,847,36.4,15.1,0.9005,842.4770059
11/6/2004,17:00:00,2.6,1028,15.2,1155,832,142,1691,925,35.4,14.7,0.8323,791.3728839
11/6/2004,18:00:00,3.2,1074,19.1,1270,776,146,1833,1087,34.2,14.2,0.7502,720.2363004
11/6/2004,19:00:00,3.4,1124,19.7,1289,765,153,1863,1132,31.1,18.7,0.8302,792.8588173
11/6/2004,20:00:00,3.4,1111,18.6,1256,765,158,1851,1197,29.1,22.0,0.8702,817.7971868
11/6/2004,21:00:00,2.9,1062,16.1,1183,794,140,1731,1229,27.2,22.5,0.7962,729.3224854
11/6/2004,22:00:00,2.7,1072,15.0,1148,805,127,1683,1171,25.3,24.6,0.7796,700.4597709
11/6/2004,23:00:00,1.3,936,7.3,871,990,97,1430,921,24.9,27.2,0.8429,745.5148736
12/6/2004,00:00:00,1.3,988,8.9,937,894,91,1543,1008,23.5,32.2,0.9220,785.5208709
12/6/2004,01:00:00,0.9,924,6.6,839,957,68,1453,849,23.5,32.7,0.9349,786.943732
12/6/2004,02:00:00,0.6,839,4.3,725,1052,52,1368,668,24.1,32.0,0.9467,802.312773
12/6/2004,03:00:00,0.5,826,3.2,666,1109,,1349,641,22.6,34.8,0.9441,709.5342716
12/6/2004,04:00:00,0.5,853,4.1,716,1047,58,1414,707,20.8,40.2,0.9725,811.2501419
12/6/2004,05:00:00,0.9,918,6.0,810,936,78,1524,939,18.8,46.6,1.0027,814.3633703
12/6/2004,06:00:00,0.7,890,5.6,791,950,61,1489,886,19.8,46.0,1.0524,851.2947891
12/6/2004,07:00:00,0.6,865,4.8,752,996,64,1451,837,21.3,42.3,1.0625,876.4512077
12/6/2004,08:00:00,1.3,1003,8.9,937,850,81,1622,1005,21.3,41.8,1.0449,856.3598615
12/6/2004,09:00:00,1.9,1123,13.1,1088,746,92,1789,1191,24.0,36.6,1.0772,895.4528285
12/6/2004,10:00:00,2.1,1146,14.1,1119,746,101,1823,1200,27.2,30.7,1.0884,930.3690859
12/6/2004,11:00:00,1.8,1110,11.2,1021,820,96,1724,971,32.3,23.6,1.1271,983.2122985
12/6/2004,12:00:00,1.8,1126,10.0,979,849,101,1700,907,31.9,25.8,1.2023,1050.259019
12/6/2004,13:00:00,1.6,1067,9.6,962,860,91,1658,802,35.1,21.8,1.2093,1062.711859
12/6/2004,14:00:00,1.2,1008,7.2,866,937,68,1573,695,36.0,20.5,1.1995,1054.386429
12/6/2004,15:00:00,1.2,1062,8.6,924,892,76,1683,777,37.0,20.1,1.2423,1095.528606
12/6/2004,16:00:00,1.4,1082,9.0,939,869,84,1678,818,36.4,21.0,1.2515,1097.280031
12/6/2004,17:00:00,1.3,1042,7.9,897,901,76,1605,681,35.2,22.6,1.2670,1104.929966
12/6/2004,18:00:00,1.1,1022,6.2,823,964,61,1599,631,32.5,27.6,1.3229,1144.133826
12/6/2004,19:00:00,1.1,1024,6.3,828,936,52,1601,641,29.1,35.1,1.3919,1167.633503
12/6/2004,20:00:00,1.1,1048,6.3,828,922,59,1618,683,26.9,39.7,1.3898,1150.787086
12/6/2004,21:00:00,1.8,1153,11.2,1022,765,89,1806,1013,26.1,42.2,1.4039,1156.72457
12/6/2004,22:00:00,2.3,1195,12.8,1077,731,113,1860,1151,25.5,43.8,1.4095,1175.391373
12/6/2004,23:00:00,2.6,1245,13.2,1091,734,112,1870,1134,24.9,45.6,1.4135,1184.325696
13/6/2004,00:00:00,2,1086,9.2,946,847,89,1729,945,25.2,45.2,1.4262,1193.687183
13/6/2004,01:00:00,1,972,5.8,804,955,53,1620,734,25.4,45.5,1.4570,1209.335177
13/6/2004,02:00:00,0.6,880,3.4,677,1109,36,1500,554,26.2,43.6,1.4599,1257.22176
13/6/2004,03:00:00,0.6,906,4.1,719,1050,,1561,612,24.3,48.2,1.4476,1079.092666
13/6/2004,04:00:00,0.5,879,3.1,658,1121,39,1511,564,24.4,48.3,1.4499,1241.969668
13/6/2004,05:00:00,0.4,842,2.2,597,1237,33,1444,512,23.3,51.0,1.4346,1275.919172
13/6/2004,06:00:00,0.4,797,1.5,543,1466,37,1347,410,21.6,48.1,1.2259,1205.616024
13/6/2004,07:00:00,0.4,796,1.3,526,1534,36,1322,392,21.4,47.8,1.2005,1213.076442
13/6/2004,08:00:00,0.4,767,1.2,520,1526,42,1287,377,20.5,46.8,1.1152,1120.218568
13/6/2004,09:00:00,0.5,784,1.7,562,1460,52,1286,389,20.8,40.7,0.9882,977.8780762
13/6/2004,10:00:00,0.6,811,2.5,622,1315,60,1307,432,22.3,35.3,0.9371,884.549103
13/6/2004,11:00:00,0.7,838,2.5,620,1292,74,1325,502,21.7,38.3,0.9842,921.1082131
13/6/2004,12:00:00,0.7,821,2.7,632,1295,65,1302,469,24.4,29.6,0.8921,843.2021022
13/6/2004,13:00:00,0.6,793,1.9,579,1380,52,1303,427,23.4,34.9,0.9910,954.0924919
13/6/2004,14:00:00,0.5,794,1.8,567,1426,40,1306,406,23.5,35.2,1.0019,979.1514433
13/6/2004,15:00:00,0.6,821,2.4,614,1309,49,1350,430,22.4,39.0,1.0400,971.512997
13/6/2004,16:00:00,0.8,849,2.6,628,1274,56,1379,453,22.0,41.7,1.0865,1003.013142
13/6/2004,17:00:00,0.8,852,3.0,651,1246,59,1387,470,21.7,42.7,1.0949,1003.784737
13/6/2004,18:00:00,1,847,2.9,645,1245,68,1364,480,20.7,43.4,1.0470,958.2159168
13/6/2004,19:00:00,1,849,3.5,682,1215,72,1378,472,20.3,42.6,1.0045,916.3432099
13/6/2004,20:00:00,1,865,3.6,687,1191,78,1388,521,20.3,44.1,1.0392,939.8039193
13/6/2004,21:00:00,0.9,848,3.6,689,1180,71,1403,520,20.1,45.2,1.0538,944.5308862
13/6/2004,22:00:00,0.7,807,2.3,606,1340,54,1337,440,19.8,45.7,1.0424,981.4565055
13/6/2004,23:00:00,0.8,814,2.6,627,1305,57,1351,446,19.6,45.3,1.0244,954.2762702
14/6/2004,00:00:00,0.7,785,2.0,582,1377,45,1311,417,19.4,45.9,1.0242,970.4505076
14/6/2004,01:00:00,0.5,748,1.2,515,1580,30,1261,381,19.7,44.8,1.0172,1040.336322
14/6/2004,02:00:00,0.3,716,0.7,461,1795,16,1235,350,19.5,46.3,1.0363,1147.03128
14/6/2004,03:00:00,0.3,708,0.5,437,1941,,1227,334,19.0,49.0,1.0630,1152.904494
14/6/2004,04:00:00,,724,0.5,448,1917,18,1256,346,19.1,50.7,1.1090,1068.512761
14/6/2004,05:00:00,0.3,748,0.8,477,1703,28,1301,380,19.1,52.7,1.1545,1234.842968
14/6/2004,06:00:00,0.7,888,3.5,683,1196,62,1483,563,20.3,49.3,1.1596,1042.748384
14/6/2004,07:00:00,1.5,973,7.0,858,941,92,1584,779,21.1,46.2,1.1389,960.4576424
14/6/2004,08:00:00,1.8,993,8.7,927,886,96,1665,842,21.5,44.5,1.1290,950.4523732
14/6/2004,09:00:00,1.4,929,6.3,825,992,87,1561,692,22.4,43.6,1.1637,1000.309274
14/6/2004,10:00:00,1.5,962,7.0,858,941,84,1613,779,24.8,39.1,1.2039,1024.587548
14/6/2004,11:00:00,1.2,906,5.5,786,1026,73,1538,633,23.9,42.1,1.2335,1065.056973
14/6/2004,12:00:00,1.2,915,5.3,776,1029,72,1544,616,25.5,38.3,1.2328,1067.574429
14/6/2004,13:00:00,1.3,928,5.5,787,1012,68,1585,606,25.4,39.2,1.2534,1076.940584
14/6/2004,14:00:00,1,855,3.8,698,1134,62,1449,526,25.6,37.0,1.2006,1067.690134
14/6/2004,15:00:00,1.4,920,5.4,783,1046,70,1550,588,24.5,38.4,1.1669,1018.591115
14/6/2004,16:00:00,1.6,917,6.7,842,985,83,1563,674,23.9,39.9,1.1639,1006.799779
14/6/2004,17:00:00,2.7,1072,12.2,1057,812,92,1820,885,24.2,39.2,1.1665,997.6430364
14/6/2004,18:00:00,2.3,1000,10.2,985,846,103,1726,879,23.5,41.2,1.1759,999.7619208
14/6/2004,19:00:00,1.5,914,6.7,845,972,82,1583,703,22.3,44.9,1.1973,1022.948964
14/6/2004,20:00:00,1.4,888,5.7,799,1023,74,1531,637,21.7,46.5,1.1917,1024.321815
14/6/2004,21:00:00,1,851,4.1,718,1134,67,1471,561,22.0,44.9,1.1699,1037.300089
14/6/2004,22:00:00,1.1,870,4.7,749,1096,74,1487,612,22.2,44.1,1.1654,1027.261383
14/6/2004,23:00:00,1.2,883,5.2,773,1062,72,1514,621,21.8,45.6,1.1763,1023.680182
15/6/2004,00:00:00,1.2,886,5.1,767,1055,79,1532,702,21.6,46.0,1.1742,1018.050421
15/6/2004,01:00:00,0.7,792,2.8,637,1249,43,1400,559,21.6,45.8,1.1715,1062.905769
15/6/2004,02:00:00,0.5,754,1.4,535,1490,33,1335,435,20.7,48.3,1.1680,1154.491398
15/6/2004,03:00:00,0.4,732,1.0,503,1525,,1321,441,21.0,47.1,1.1546,1043.156301
15/6/2004,04:00:00,0.4,770,2.0,586,1326,38,1392,527,20.8,48.5,1.1800,1091.113399
15/6/2004,05:00:00,0.5,797,3.0,654,1097,51,1450,720,20.8,49.4,1.1994,1004.008126
15/6/2004,06:00:00,1,915,7.5,877,897,69,1651,937,19.9,51.8,1.1911,969.9829347
15/6/2004,07:00:00,4.4,1287,24.7,1423,610,116,2319,1482,20.9,49.3,1.2049,1060.471626
15/6/2004,08:00:00,4,1195,24.8,1424,609,119,2244,1489,23.7,39.9,1.1508,1023.143073
15/6/2004,09:00:00,2.4,1003,10.9,1009,823,96,1710,1015,25.3,35.8,1.1421,970.3829639
15/6/2004,10:00:00,2.1,1037,11.9,1046,838,109,1763,1004,28.8,29.1,1.1349,1003.982331
15/6/2004,11:00:00,2.7,1114,16.0,1181,747,115,1928,1129,30.3,26.9,1.1399,1016.600165
15/6/2004,12:00:00,2.8,1085,15.7,1171,767,118,1863,1068,32.8,23.3,1.1380,1031.943886
15/6/2004,13:00:00,2.3,1024,13.1,1087,824,118,1745,924,33.9,21.4,1.1135,1012.981203
15/6/2004,14:00:00,2,1017,12.2,1057,859,112,1698,861,35.3,19.6,1.1036,1014.295
15/6/2004,15:00:00,2.6,1053,15.8,1173,785,140,1808,981,34.0,20.8,1.0898,1012.049088
15/6/2004,16:00:00,2.7,1065,16.6,1198,766,137,1852,1043,35.3,18.8,1.0572,983.6185896
15/6/2004,17:00:00,3.1,1136,18.4,1250,722,143,1940,1124,32.6,24.1,1.1688,1076.42239
15/6/2004,18:00:00,3.1,1100,16.7,1202,732,148,1856,1004,30.8,28.7,1.2507,1133.033045
15/6/2004,19:00:00,3.6,1143,20.8,1319,673,158,2001,1190,28.7,31.2,1.2099,1106.891627
15/6/2004,20:00:00,2.9,1083,15.3,1157,742,127,1884,1072,26.8,35.1,1.2201,1068.675617
15/6/2004,21:00:00,2.2,1009,11.5,1034,806,109,1763,925,25.3,39.4,1.2524,1069.685666
15/6/2004,22:00:00,2,969,10.1,983,853,101,1680,862,23.9,40.9,1.1966,1020.643403
15/6/2004,23:00:00,2.1,1029,10.4,993,816,114,1728,969,23.0,44.4,1.2354,1038.430828
16/6/2004,00:00:00,1.9,1064,9.4,956,812,104,1770,932,22.2,53.9,1.4237,1167.066208
16/6/2004,01:00:00,1.4,986,6.9,853,865,81,1645,794,20.9,59.8,1.4659,1171.448756
16/6/2004,02:00:00,0.8,872,4.0,709,1034,51,1522,599,21.3,58.1,1.4570,1202.851576
16/6/2004,03:00:00,0.6,840,3.0,654,1124,,1489,614,20.8,58.4,1.4189,1065.4555
16/6/2004,04:00:00,0.6,812,2.6,626,1134,40,1471,625,20.3,58.9,1.3878,1167.752158
16/6/2004,05:00:00,0.5,810,2.4,612,1163,34,1462,595,21.3,54.5,1.3682,1165.645834
16/6/2004,06:00:00,1,936,6.8,849,882,61,1640,886,20.6,57.4,1.3753,1096.242416
16/6/2004,07:00:00,2.7,1244,18.9,1265,640,95,2084,1257,21.3,56.9,1.4226,1184.046236
16/6/2004,08:00:00,5,1440,30.2,1556,517,142,2530,1561,22.9,52.4,1.4442,1295.638959
16/6/2004,09:00:00,3.3,1180,14.9,1145,713,128,1929,1191,24.1,46.5,1.3802,1173.67616
16/6/2004,10:00:00,2.4,1126,12.2,1058,765,115,1879,1061,27.1,38.8,1.3705,1164.952939
16/6/2004,11:00:00,1.7,1005,8.3,910,881,84,1670,751,28.4,34.4,1.3140,1116.298785
16/6/2004,12:00:00,1.7,1032,9.0,940,862,85,1703,733,30.1,30.9,1.2958,1108.447124
16/6/2004,13:00:00,2.4,1087,13.7,1106,755,110,1839,906,32.7,25.8,1.2547,1098.480747
16/6/2004,14:00:00,2.2,1090,14.1,1119,756,107,1811,902,32.4,25.7,1.2271,1077.381933
16/6/2004,15:00:00,2.2,1072,12.0,1050,802,107,1748,836,33.6,24.4,1.2472,1099.741413
16/6/2004,16:00:00,2.3,1101,12.2,1057,797,113,1772,863,33.0,26.0,1.2877,1135.443299
16/6/2004,17:00:00,2.6,1111,13.1,1086,787,107,1802,824,33.2,23.7,1.1855,1048.974634
16/6/2004,18:00:00,2.3,1048,12.6,1070,807,106,1737,842,31.3,25.4,1.1415,1008.14548
16/6/2004,19:00:00,3.3,1197,18.3,1249,698,125,1986,1132,28.3,31.7,1.1968,1063.397953
16/6/2004,20:00:00,3.5,1173,17.2,1217,695,139,1930,1175,26.5,35.0,1.1981,1051.117813
16/6/2004,21:00:00,2.5,1075,12.9,1079,764,117,1798,1111,24.4,40.0,1.2079,1025.591295
16/6/2004,22:00:00,2.5,1067,13.7,1106,745,107,1840,1125,23.3,43.4,1.2251,1030.654428
16/6/2004,23:00:00,2.4,1060,13.4,1099,742,98,1838,1077,22.5,45.3,1.2226,1016.357876
17/6/2004,00:00:00,2.5,1081,13.5,1099,749,97,1854,1087,21.8,47.8,1.2325,1026.053913
17/6/2004,01:00:00,2.1,1017,9.9,975,822,95,1722,1014,20.9,51.0,1.2446,1025.055083
17/6/2004,02:00:00,1,836,4.4,734,1035,68,1501,801,20.8,51.7,1.2572,1055.072288
17/6/2004,03:00:00,0.8,831,4.3,727,1038,,1522,802,19.3,57.1,1.2661,919.977023
17/6/2004,04:00:00,,804,3.3,668,1102,51,1479,753,18.8,58.6,1.2581,802.1566464
17/6/2004,05:00:00,0.5,798,3.4,677,1092,44,1473,696,20.2,53.8,1.2569,1052.253503
17/6/2004,06:00:00,1.3,966,9.3,951,812,77,1735,996,18.3,60.8,1.2635,1004.616077
17/6/2004,07:00:00,3.6,1277,23.4,1388,611,100,2241,1513,20.2,54.5,1.2777,1097.869346
17/6/2004,08:00:00,4.8,1335,27.7,1496,562,125,2385,1598,21.9,49.9,1.2957,1151.012747
17/6/2004,09:00:00,3.7,1297,22.1,1353,588,154,2128,1690,25.2,43.0,1.3548,1181.373653
17/6/2004,10:00:00,1.9,1041,10.0,979,837,125,1705,1053,28.0,36.6,1.3603,1177.416975
17/6/2004,11:00:00,1.7,1027,8.9,936,867,117,1696,931,27.1,38.3,1.3548,1165.656381
17/6/2004,12:00:00,1.9,1037,9.8,969,841,105,1728,865,27.4,37.0,1.3319,1138.401942
17/6/2004,13:00:00,1.8,1014,9.4,954,865,103,1697,818,29.4,32.9,1.3244,1147.561316
17/6/2004,14:00:00,1.7,1007,9.8,971,866,106,1682,802,31.3,28.7,1.2885,1133.513335
17/6/2004,15:00:00,1.8,998,9.5,958,881,107,1657,778,31.5,28.7,1.3058,1154.203118
17/6/2004,16:00:00,1.7,1014,9.5,958,878,102,1684,767,30.9,30.3,1.3306,1169.060699
17/6/2004,17:00:00,2.8,1157,15.4,1160,738,124,1936,1000,31.4,30.3,1.3689,1215.043103
17/6/2004,18:00:00,3.6,1225,19.4,1281,683,133,2082,1143,30.7,31.4,1.3686,1236.351047
17/6/2004,19:00:00,3.3,1131,16.5,1194,726,125,1907,1009,29.0,33.4,1.3169,1167.132252
17/6/2004,20:00:00,2.9,1111,14.3,1126,754,124,1883,1076,27.3,37.5,1.3420,1169.869644
17/6/2004,21:00:00,1.7,976,8.2,909,878,97,1675,830,25.8,40.9,1.3389,1131.311036
17/6/2004,22:00:00,1.7,1016,8.7,929,868,94,1724,853,25.2,43.0,1.3580,1145.99438
17/6/2004,23:00:00,2.8,1177,15.2,1156,684,120,1983,1310,24.6,45.8,1.3940,1167.259626
18/6/2004,00:00:00,1.8,1013,10.6,999,791,105,1751,1119,24.0,47.3,1.3914,1153.372306
18/6/2004,01:00:00,1,886,6.0,813,936,81,1592,918,23.5,48.3,1.3777,1141.78785
18/6/2004,02:00:00,0.5,791,3.1,658,1140,43,1467,609,24.0,45.8,1.3467,1167.119531
18/6/2004,03:00:00,0.4,762,2.5,618,1214,,1431,516,22.2,50.7,1.3405,1056.039439
18/6/2004,04:00:00,0.3,740,1.8,568,1259,32,1404,510,22.8,48.1,1.3184,1172.570655
18/6/2004,05:00:00,0.4,775,2.6,628,1178,36,1437,554,21.9,50.1,1.3002,1126.847428
18/6/2004,06:00:00,0.8,872,6.5,833,947,59,1598,760,20.4,54.1,1.2800,1052.411344
18/6/2004,07:00:00,2.2,1123,14.5,1134,711,92,1922,1170,20.8,52.6,1.2758,1046.48105
18/6/2004,08:00:00,4.4,1306,28.8,1522,535,121,2450,1545,22.8,47.9,1.3156,1164.412532
18/6/2004,09:00:00,3.7,1237,21.3,1332,605,151,2157,1508,25.2,42.9,1.3552,1182.076652
18/6/2004,10:00:00,2.5,1143,14.9,1146,701,142,1917,1292,29.3,34.8,1.3970,1208.384367
18/6/2004,11:00:00,2.5,1170,15.6,1168,703,141,1949,1287,33.3,27.8,1.4013,1239.859142
18/6/2004,12:00:00,2.3,1116,14.3,1128,739,129,1856,1042,34.9,24.9,1.3630,1211.349475
18/6/2004,13:00:00,2,1054,12.6,1069,785,106,1766,817,36.1,22.7,1.3324,1180.829247
18/6/2004,14:00:00,2,1083,13.4,1097,765,125,1810,847,37.6,21.1,1.3478,1210.297815
18/6/2004,15:00:00,2.1,1078,12.6,1069,782,126,1780,806,37.3,21.9,1.3761,1233.736891
18/6/2004,16:00:00,2.4,1104,14.8,1143,747,147,1840,896,37.2,21.6,1.3514,1232.895978
18/6/2004,17:00:00,3.1,1170,18.6,1257,693,180,1956,1069,35.6,23.4,1.3410,1250.815158
18/6/2004,18:00:00,2.9,1091,16.7,1201,738,164,1834,945,33.1,24.3,1.2087,1114.423196
18/6/2004,19:00:00,3.5,1216,20.8,1318,673,180,2043,1168,30.5,29.5,1.2635,1173.287789
18/6/2004,20:00:00,2.9,1125,16.0,1179,719,153,1921,1065,28.7,35.8,1.3834,1228.121625
18/6/2004,21:00:00,1.5,971,7.6,881,916,105,1635,672,26.6,42.2,1.4452,1242.866002
18/6/2004,22:00:00,1.7,1062,10.2,984,816,98,1796,842,25.2,46.6,1.4733,1233.724608
18/6/2004,23:00:00,2.2,1140,13.8,1109,714,107,1892,1123,24.7,47.7,1.4649,1217.193589
19/6/2004,00:00:00,1.6,1038,10.4,992,802,87,1731,1007,24.4,47.4,1.4301,1181.700957
19/6/2004,01:00:00,1,935,6.5,836,909,80,1604,855,23.3,49.9,1.4135,1161.480308
19/6/2004,02:00:00,0.6,861,4.3,729,1043,62,1528,689,23.8,47.3,1.3783,1168.867411
19/6/2004,03:00:00,0.6,839,3.4,678,1062,,1478,622,22.9,50.2,1.3808,1012.813799
19/6/2004,04:00:00,0.6,850,3.9,703,1021,54,1511,658,21.2,55.0,1.3689,1118.923499
19/6/2004,05:00:00,0.5,817,3.0,651,1109,56,1472,628,21.7,52.6,1.3500,1143.888015
19/6/2004,06:00:00,0.5,825,3.2,667,1079,62,1475,659,22.8,48.9,1.3424,1131.901798
19/6/2004,07:00:00,0.9,921,5.6,792,943,72,1595,799,23.5,47.6,1.3611,1118.763289
19/6/2004,08:00:00,1.4,1031,9.1,945,806,86,1697,964,24.6,44.9,1.3661,1109.623651
19/6/2004,09:00:00,1.6,1092,9.7,967,801,99,1774,910,27.0,39.9,1.4020,1163.757549
19/6/2004,10:00:00,1.6,1095,8.6,923,843,98,1736,999,29.3,35.9,1.4411,1215.352632
19/6/2004,11:00:00,1.7,1097,9.6,964,822,102,1743,853,31.2,32.4,1.4517,1239.295631
19/6/2004,12:00:00,1.7,1101,9.8,972,819,84,1714,752,34.4,26.6,1.4230,1219.258036
19/6/2004,13:00:00,1.5,1060,10.3,991,833,83,1718,778,36.1,22.1,1.3004,1137.298201
19/6/2004,14:00:00,1.2,,,,,68,,,,,,186508
19/6/2004,15:00:00,1.2,,,,,63,,,,,,186908
19/6/2004,16:00:00,1.1,,,,,65,,,,,,186768
19/6/2004,17:00:00,1,,,,,63,,,,,,186948
19/6/2004,18:00:00,1.1,,,,,56,,,,,,187488
19/6/2004,19:00:00,1.6,,,,,77,,,,,,185708
19/6/2004,20:00:00,1.7,,,,,91,,,,,,184568
19/6/2004,21:00:00,1.4,,,,,70,,,,,,186308
19/6/2004,22:00:00,1.7,,,,,95,,,,,,184248
19/6/2004,23:00:00,2.4,,,,,113,,,,,,182668
20/6/2004,00:00:00,2.3,,,,,109,,,,,,183008
20/6/2004,01:00:00,1.2,,,,,65,,,,,,186748
20/6/2004,02:00:00,1,,,,,60,,,,,,187188
20/6/2004,03:00:00,1.4,,,,,,,,,,,207908
20/6/2004,04:00:00,,,,,,62,,,,,,227228
20/6/2004,05:00:00,1,,,,,60,,,,,,187188
20/6/2004,06:00:00,0.9,,,,,65,,,,,,186808
20/6/2004,07:00:00,0.8,,,,,55,,,,,,187628
20/6/2004,08:00:00,1,,,,,66,,,,,,186708
20/6/2004,09:00:00,1.2,,,,,67,,,,,,186588
20/6/2004,10:00:00,1.2,,,,,64,,,,,,186828
20/6/2004,11:00:00,1,,,,,59,,,,,,187268
20/6/2004,12:00:00,1,,,,,59,,,,,,187268
20/6/2004,13:00:00,0.6,,,,,36,,,,,,189188
20/6/2004,14:00:00,0.7,,,,,35,,,,,,189248
20/6/2004,15:00:00,0.8,,,,,54,,,,,,187708
20/6/2004,16:00:00,1.1,,,,,71,,,,,,186288
20/6/2004,17:00:00,1.4,,,,,86,,,,,,185028
20/6/2004,18:00:00,2.8,,,,,114,,,,,,182508
20/6/2004,19:00:00,2.5,,,,,105,,,,,,183288
20/6/2004,20:00:00,1.6,,,,,87,,,,,,184908
20/6/2004,21:00:00,1.4,,,,,85,,,,,,185108
20/6/2004,22:00:00,2.3,,,,,91,,,,,,184448
20/6/2004,23:00:00,4.2,,,,,108,,,,,,182708
21/6/2004,00:00:00,3,,,,,99,,,,,,183668
21/6/2004,01:00:00,2.2,,,,,83,,,,,,185108
21/6/2004,02:00:00,0.6,,,,,36,,,,,,189188
21/6/2004,03:00:00,0.3,,,,,,,,,,,208128
21/6/2004,04:00:00,0.3,732,1.5,544,1353,24,1367,466,18.9,55.2,1.1895,1086.940547
21/6/2004,05:00:00,0.5,809,3.5,681,1108,43,1463,609,18.2,57.6,1.1930,1002.587502
21/6/2004,06:00:00,1.3,934,8.3,911,857,64,1639,863,18.6,56.0,1.1865,948.9593213
21/6/2004,07:00:00,2.5,1132,17.3,1220,691,91,1910,1203,20.8,48.0,1.1702,981.240307
21/6/2004,08:00:00,3.7,1221,23.3,1386,626,109,2138,1412,23.3,38.6,1.0919,959.6987341
21/6/2004,09:00:00,2.5,1024,13.8,1111,770,110,1753,1069,25.1,32.4,1.0170,876.0926216
21/6/2004,10:00:00,1.8,938,10.2,987,862,111,1597,817,27.8,25.8,0.9473,827.6294351
21/6/2004,11:00:00,1.5,869,7.9,897,965,106,1480,649,29.6,21.0,0.8548,768.2864647
21/6/2004,12:00:00,1.5,846,8.8,930,947,104,1467,598,30.2,18.0,0.7613,686.1057357
21/6/2004,13:00:00,1.2,838,7.2,868,1005,76,1454,540,30.1,18.5,0.7747,695.8724113
21/6/2004,14:00:00,1.4,875,8.3,912,978,84,1504,601,29.5,19.4,0.7872,709.0333191
21/6/2004,15:00:00,1.6,907,9.6,961,920,102,1564,668,31.1,18.2,0.8079,727.4118441
21/6/2004,16:00:00,1.6,889,9.0,939,920,102,1492,647,30.3,19.0,0.8103,721.7881849
21/6/2004,17:00:00,2.2,969,12.4,1064,834,124,1645,816,30.1,19.3,0.8083,725.692498
21/6/2004,18:00:00,3,1051,15.3,1157,760,147,1787,963,28.6,22.3,0.8590,770.7897057
21/6/2004,19:00:00,3,1043,16.1,1181,736,138,1813,1010,26.1,28.3,0.9407,830.2050635
21/6/2004,20:00:00,2.7,1043,14.1,1121,736,126,1793,967,24.5,35.7,1.0807,921.8580431
21/6/2004,21:00:00,2.1,1007,11.4,1027,798,112,1737,904,23.1,41.5,1.1582,975.7388934
21/6/2004,22:00:00,1.6,966,9.5,959,838,95,1686,852,21.8,46.3,1.1913,987.1877091
21/6/2004,23:00:00,1.3,920,7.4,875,915,80,1594,744,20.9,48.9,1.1945,992.0945108
22/6/2004,00:00:00,1.1,889,6.4,831,956,79,1570,760,20.5,49.9,1.1903,993.6075018
22/6/2004,01:00:00,0.7,825,4.1,715,1062,49,1462,613,20.0,50.9,1.1794,986.3093022
22/6/2004,02:00:00,0.4,758,1.9,580,1215,36,1374,531,22.1,44.3,1.1665,1015.542666
22/6/2004,03:00:00,0.2,735,1.4,533,1338,,1350,493,21.0,47.5,1.1666,955.8765994
22/6/2004,04:00:00,0.2,719,1.2,522,1385,40,1343,509,19.8,50.3,1.1444,1065.876588
22/6/2004,05:00:00,0.3,757,2.2,596,1236,37,1381,560,19.0,52.8,1.1489,1007.59698
22/6/2004,06:00:00,0.9,890,6.4,831,922,67,1594,826,17.8,56.5,1.1375,915.2271032
22/6/2004,07:00:00,3.1,1181,18.5,1255,632,106,2002,1334,18.2,55.8,1.1529,945.195386
22/6/2004,08:00:00,5,1332,30.2,1556,523,134,2394,1660,20.6,47.7,1.1448,1018.133114
22/6/2004,09:00:00,2.8,1128,14.2,1124,717,123,1832,1362,22.8,41.9,1.1496,963.7815805
22/6/2004,10:00:00,2.8,1128,14.3,1126,725,136,1856,1316,27.1,31.7,1.1147,959.7358209
22/6/2004,11:00:00,2.1,1064,12.6,1069,766,109,1766,1089,30.4,26.4,1.1310,973.8365453
22/6/2004,12:00:00,3.1,1139,18.0,1240,702,144,1940,1129,31.1,26.2,1.1647,1052.139528
